mean_skewness,mean_kurtosis,pca_components_95_var,max_categories,mean_categories,mean_entropy,correlation,confidence,support,value_below_thres,prop_below_thres,target
1.2328852303431017,5.379021678618943,4,16,8.833333333333334,1.2026160174507317,3.4943769412835053,0.6669642857142857,99.5,0.6084379688466408,0.5333333333333333,0.11225751401287887
0.683811304122159,2.0496305221941187,4,16,8.0,1.1353412690436242,3.1636304500667487,0.6573613086770982,98.5,0.6346459214515063,0.5066666666666667,0.052986197594162676
1.2663922082521133,5.355866241696266,4,14,8.166666666666666,1.1800224612615928,25.5646394751315,0.7948431171029563,102.5,0.5528238929957534,0.5366666666666666,0.19423651255052998
1.1572956054860972,6.123816386785457,4,16,8.833333333333334,1.2005894891898585,10.352393019651188,0.7584253741436714,97.25,0.575966774960749,0.5466666666666666,0.1698366628421104
0.8824417528852013,3.6303633450797363,4,16,8.166666666666666,1.1794251209462805,6.990866022911115,0.6997520817671061,98.33333333333333,0.6499982768907726,0.5133333333333333,0.051559703087703745
0.9747978933714139,3.0388282854773547,4,15,8.5,1.1842011368214858,7.661049179251187,0.7597118554247168,97.33333333333333,0.5998850931761215,0.5066666666666667,0.08913706985638059
1.1579737551893208,5.229976953619195,4,15,8.0,1.1924096467782253,12.528932636232707,0.7567300997911348,99.5,0.47234999954567114,0.5366666666666666,0.2643635341869942
0.9504576390363367,4.419549495811664,4,15,8.0,1.1621302483665075,10.724755373833585,0.5359116022099447,97.0,0.5193111474587557,0.6033333333333334,0.2194762553191245
1.1299182737796634,4.213791955275269,4,15,8.0,1.1713873077698114,11.49283988957902,0.7736823139356248,100.75,0.5951319675405788,0.54,0.2314453168639502
1.018249244326183,4.25452308930345,4,16,8.166666666666666,1.177881844419294,14.59296586956846,0.7591240875912408,104.0,0.5758486736719955,0.5433333333333333,0.07839979494762905
1.171754839207173,6.960620897462126,4,14,8.166666666666666,1.142763048571345,11.43388150582155,0.75,105.0,0.5264857903500338,0.5333333333333333,0.1520529249081567
0.8306863089344321,2.6928567213498105,4,14,8.0,1.1575117431979862,8.899055489964585,0.6801948051948052,100.5,0.532321836254868,0.56,0.27662838975697013
0.9556280456152672,3.2146799172305762,4,16,8.666666666666666,1.2072049926224793,19.653858959438697,0.7764391341774509,101.25,0.5372687023081252,0.53,0.2971638549201474
0.9338206961016442,3.6181141001705557,4,14,8.0,1.1604426698739199,8.387271429899808,0.6528521903561298,96.5,0.5893959685824358,0.5566666666666666,0.1454072001201362
0.973556362238786,4.265268150260198,4,15,8.333333333333334,1.1974442793299642,5.305414140734839,0.723186979107529,101.0,0.6700420072201496,0.51,0.0630981885225469
1.0474451035638452,4.312126675433842,4,15,8.333333333333334,1.170889612354431,22.474243243770985,0.7563622477786877,96.0,0.5071394721713434,0.5566666666666666,0.2982559259063219
1.3274679844270527,5.9280941695023515,4,15,8.166666666666666,1.1690113175673489,3.786187805936741,0.7051108801108801,100.66666666666667,0.5970380844308854,0.5066666666666667,0.11635440589012824
1.2873347543379574,7.3687375433442455,4,14,7.833333333333333,1.1451503322174512,11.123951771555754,0.7517605633802817,100.0,0.597559595665688,0.5266666666666666,0.08305398141447395
1.0689145038276717,3.5229076886576633,4,16,8.666666666666666,1.170062064050626,16.02727629513344,0.7617473435655254,99.5,0.4879610812365737,0.5333333333333333,0.2152943239884853
1.138793501301986,4.750592654112153,4,15,8.666666666666666,1.1768380507463734,1.6645869500108585,0.7110900680362126,101.66666666666667,0.6154580568314671,0.49333333333333335,0.10194662195147564
0.9913710059965412,3.60794940951634,4,14,7.833333333333333,1.1798365354895324,6.698358240765971,0.7379963782460542,101.75,0.6244490044105272,0.49666666666666665,0.1996038163509014
1.131436765886662,4.02933434394643,4,15,8.333333333333334,1.1731030552213493,12.781746040129827,0.7171189756269518,99.0,0.5516500955315423,0.5366666666666666,0.25506286107060683
0.7816314038662731,2.3886832754356813,4,16,8.833333333333334,1.17391482981367,6.716451154612343,0.7273102736189985,101.5,0.5306313336591014,0.5033333333333333,0.14218498039834715
1.1159123590622089,5.31699056832446,4,17,9.0,1.2030555003214494,4.040911735399382,0.6741956273140879,99.0,0.6033031165837466,0.5366666666666666,0.15221315267931368
0.9804373038233004,4.256537044443912,4,14,8.166666666666666,1.1934203636022056,11.920902893842364,0.7303039734412283,100.33333333333333,0.6412219576956585,0.55,0.21197683469180173
0.9152988313500274,3.339391223825892,4,16,8.5,1.1923259252242597,12.256721653137031,0.7506092157731502,101.5,0.508568566373463,0.5066666666666667,0.2231509478607635
0.8709428924897638,2.9407866266578564,4,17,8.333333333333334,1.1761303734645885,12.64004791694897,0.6530105244139301,96.0,0.49680425596723676,0.5633333333333334,0.30084216955034804
0.9801873103308504,4.1591059376610255,4,15,8.166666666666666,1.1420985886097363,8.012405545183316,0.6835071549842348,98.5,0.5215475468330594,0.48333333333333334,0.21307595566003934
0.9773469883293228,3.0203866375351427,4,17,8.666666666666666,1.1874646092841752,18.818373855350643,0.7941175144490753,102.5,0.5208302584496972,0.5366666666666666,0.3473359958356115
1.0448415039248766,4.218110141148872,4,16,8.5,1.1997528268646287,11.31491786977194,0.6650918167231236,99.0,0.6118164459398724,0.5266666666666666,0.13352524845873526
0.8719852901387697,3.2396061825276647,4,15,8.5,1.1599338143936482,9.832651009121602,0.7481550720372967,98.33333333333333,0.5317308892278326,0.51,0.21400540963382841
0.9223784288344634,3.1926737621264643,4,15,8.5,1.1626253256081747,18.62958470101328,0.6647727272727273,97.5,0.5365784013720452,0.56,0.232307991602696
1.0004669169116507,3.3704848255863773,4,17,8.833333333333334,1.1613894111186691,4.873634914359651,0.6846804511278195,100.0,0.5414385049342256,0.49333333333333335,0.1906847580948211
1.1131933897501765,4.806152679807017,4,16,8.5,1.1883546392897857,2.412556169953768,0.697624432859572,97.75,0.6231537182481395,0.53,0.1511116105994701
1.188144232568851,5.49665276850148,4,17,8.666666666666666,1.1484720547863803,8.608148825783504,0.7466370540100016,99.25,0.5771839755654361,0.5433333333333333,0.20195610155093147
1.0868007676229539,3.6194387746707237,4,17,8.166666666666666,1.155235230408395,12.008170204424307,0.6539741053767307,96.5,0.5145086472134399,0.5533333333333333,0.275643755369805
0.8021761429735138,2.6069763367901855,4,16,8.5,1.1987348881097921,11.744902398967128,0.7364864864864865,109.0,0.540735038118317,0.5066666666666667,0.25080265445875216
1.2523598700048202,5.369021588179013,4,16,8.5,1.1960645322443488,7.30573418207117,0.6794414623299835,99.25,0.6057703480152652,0.5766666666666667,0.14258067194313895
1.2507751610979743,5.135266223580294,4,16,8.333333333333334,1.2016772373740678,15.044341216216214,0.788123279101956,102.33333333333333,0.4884795986109194,0.5066666666666667,0.31254976477871366
1.2886639246364489,6.650681817091947,4,15,8.0,1.1736947211217397,10.587187522345847,0.6643340601289366,98.0,0.6061456359714013,0.5566666666666666,0.20497802131941112
1.0509754438508923,4.349049409949171,4,14,7.833333333333333,1.1837982831701854,2.8046908012201106,0.650978460436165,97.0,0.626706143186979,0.5433333333333333,0.1689200209537206
1.1427778542415923,5.669222339009606,4,14,7.833333333333333,1.179332218486933,42.71746277923668,0.8378706129443593,101.66666666666667,0.49640766531034564,0.5233333333333333,0.35698463703825734
1.0436533374803305,4.291055064233601,4,14,7.833333333333333,1.2150198223686612,7.4171703113219305,0.7141283510649439,95.75,0.606213434429123,0.51,0.16398504286506554
1.0334737084182277,3.838358070805142,4,16,8.5,1.1845412099587915,9.89228365183014,0.6620500468352737,98.5,0.514004237180766,0.53,0.2758986929576914
1.0199373225162611,4.504946395078921,4,15,7.833333333333333,1.1623512898504946,5.403981077296716,0.7114093959731543,106.0,0.5549244649676067,0.5033333333333333,0.27608582067846876
1.00032905534299,3.841644373626539,4,16,8.666666666666666,1.1768604899565587,3.4457111384435803,0.6495810304867178,97.0,0.6959564710942711,0.5266666666666666,0.05312794798501219
0.9473301768100886,3.6386452380526446,4,15,8.0,1.17161108679394,8.067929366720612,0.6488041719115267,96.0,0.5482355124041878,0.5533333333333333,0.10389436052341683
0.9759488742552391,4.291633304800274,4,14,7.666666666666667,1.1454119645834482,11.317063625050675,0.6569861535695019,97.0,0.5278723358333806,0.5533333333333333,0.09102024396417518
0.9727067755937719,2.776157850806273,4,16,8.333333333333334,1.1671603176714889,17.048936240674433,0.7623812628880833,100.66666666666667,0.5838368476378829,0.5133333333333333,0.16107831139309192
1.0823407106899003,4.589168158694991,4,15,8.166666666666666,1.1410479736089527,30.56650726471482,0.8457696559481788,108.0,0.47827393730557494,0.5166666666666667,0.33207648373771187
1.3796858839789954,7.738884316114479,4,14,8.0,1.1533098772331685,6.51118942999371,0.7117405352049629,100.0,0.5841150649581623,0.5133333333333333,0.14361264637719395
0.9751270160594434,3.8997351462845202,4,16,8.5,1.184813219294916,5.688335262548666,0.7285688732141743,102.5,0.6748408652805935,0.52,0.1699020812763653
0.9810185135544435,3.3793708947694006,4,16,8.666666666666666,1.1777066619135896,27.81175664067662,0.7896643783371472,99.5,0.553514924010467,0.54,0.2730059299078458
0.9565489888756398,3.4881830893827384,4,15,8.166666666666666,1.2109422901668767,11.935922873422879,0.7421836624422832,101.66666666666667,0.6627004895239123,0.52,0.15738218577690033
1.0677464839562159,4.489140151970234,4,16,8.0,1.17991294830571,12.492992994369569,0.7998613789321328,101.75,0.5935650211512468,0.49333333333333335,0.1944794174297928
1.1272082557915821,4.887833922301243,4,16,8.833333333333334,1.1593840129108628,6.365797561960893,0.6865293869298985,97.33333333333333,0.5554254216652219,0.53,0.20115177197081124
0.9074902438538877,2.4750899431163638,4,15,8.166666666666666,1.1913098827660755,24.31784676264344,0.8063864697715512,102.0,0.4529289837069436,0.5366666666666666,0.36074665091394026
0.9598267961405222,3.4493128872583037,4,18,9.0,1.1707987830336355,1.2327516233766234,0.6526295242048666,96.66666666666667,0.6190222159894936,0.56,0.05832521786393874
1.2959106714628215,7.6030432814393025,4,15,8.166666666666666,1.1472525645123042,5.730810848844902,0.6765091001933108,96.66666666666667,0.5991761564273588,0.5066666666666667,0.10653940532114792
1.283427108442899,6.083731904838866,4,14,8.0,1.1637378491282462,13.384888275422332,0.7184733835418767,99.66666666666667,0.610857997029987,0.5133333333333333,0.16018740811778742
0.8397266366543851,2.5181856087268004,4,15,8.0,1.1772145310853694,8.981180069358109,0.7498759305210918,107.0,0.3900929331749754,0.48333333333333334,0.33445484248250157
0.9495033103765818,2.675033124362071,4,15,8.5,1.1962080565478215,18.49636151112541,0.7620999219359874,102.5,0.54419450658564,0.51,0.2503517432133272
0.9030134425505708,3.3474760178621197,4,14,7.666666666666667,1.1487886996116246,12.269798558309468,0.7141552706552706,100.33333333333333,0.5892127695852535,0.52,0.22072257431820852
1.1330260234405352,5.324152020671569,4,14,8.0,1.1277758904164035,15.692826009606831,0.7787083160370831,103.33333333333333,0.5613660721020712,0.5133333333333333,0.22799653466797043
1.3097290609660948,7.635191108960836,4,16,8.666666666666666,1.1577165776006273,8.666674307720521,0.7252162530266344,97.5,0.5348510083225416,0.5333333333333333,0.294746631180669
1.0899460079907421,5.6900107066919094,4,15,8.166666666666666,1.1770054499461224,12.7846793989215,0.757795718879156,100.75,0.5447739804892293,0.5133333333333333,0.20111624392901983
1.1256904257727112,4.400937647617372,4,13,7.666666666666667,1.1686879310363267,17.633712035803796,0.7376744317736748,98.75,0.5229649489109538,0.5266666666666666,0.3027828971526574
1.1209014442812575,4.054182349438717,4,17,8.666666666666666,1.180650204717823,11.053003432943694,0.7774725274725275,109.5,0.6539207793440227,0.48,0.09303913402713226
1.3347424201453506,6.536251554274038,4,14,7.666666666666667,1.186039932604715,12.870460142204262,0.7393719380118808,99.0,0.48464692619362937,0.4866666666666667,0.307040342016885
0.742255317025805,2.1201101387342627,4,14,7.833333333333333,1.1510359746267453,26.561374182205952,0.820491237157904,104.0,0.40433525237727175,0.5233333333333333,0.4207744642137421
1.0288843717613698,4.3632373111653555,4,15,8.0,1.1663240008295919,4.742582504164603,0.6527862678034958,97.0,0.5956077386166024,0.5566666666666666,0.16272204827054515
0.8698659795171175,3.1783593199494145,4,14,7.666666666666667,1.1508213954461401,10.868511496937789,0.7651351351351352,104.5,0.5404158930899166,0.5066666666666667,0.19372705902470322
0.8659679437429546,2.610361550782557,4,16,8.333333333333334,1.1543226574813144,6.941849205182736,0.7186775815721171,102.0,0.5902296079271929,0.5166666666666667,0.2555320938822423
1.038671259998148,4.6150373610934,4,15,7.666666666666667,1.113297025399026,5.295352227534744,0.6449349836900666,96.0,0.5712413510861702,0.5366666666666666,0.15918283514311526
0.8056520971429488,2.1948971154839048,4,16,8.666666666666666,1.2035044854979782,12.132797456450673,0.6752048721508217,100.0,0.5487797760308442,0.5433333333333333,0.2357596000069937
1.1630222617395545,4.4892640312401575,4,15,8.166666666666666,1.1909193647381373,4.48042216205113,0.6698885092609244,99.5,0.5666097872563441,0.5533333333333333,0.16106625378444872
1.0278793730210056,4.0389310206211775,4,15,8.0,1.1386462189862923,6.810549860410192,0.6850884696771871,101.5,0.6110900761610529,0.5566666666666666,0.23684375475519814
1.2088934247262968,7.1284120706402545,4,15,7.666666666666667,1.1795744220014766,5.041890750700031,0.6960083368147292,96.75,0.5893628573034375,0.5033333333333333,0.14471470574098078
1.425997993252096,8.437733653927273,4,15,8.0,1.182794877834948,16.54998633116613,0.7846796277709626,103.33333333333333,0.5047908033052979,0.51,0.2702209645282234
0.8072304927905245,2.9067921847876534,4,14,7.666666666666667,1.1498463974958317,18.975892888936368,0.7555555555555555,102.0,0.5017067404643302,0.55,0.2576082989320648
1.3196366754720261,7.6162835540649105,4,13,7.666666666666667,1.125688683787535,23.57001408622056,0.7753598952018619,105.0,0.6123629902400146,0.49,0.14772622701457305
0.9799011606327689,3.615218380108949,4,16,8.5,1.232298126460664,15.437961706618424,0.7752459016393443,105.5,0.5088876062391416,0.5,0.22257428076083663
0.9644922260028477,4.153043041311526,4,15,7.833333333333333,1.1745690766190713,17.433135491703105,0.7531032229965157,99.5,0.47524720919475677,0.52,0.38716703941386116
0.9677268930112927,3.9907993125309806,4,17,8.833333333333334,1.202967784714771,7.7035070942888275,0.7183098591549296,102.0,0.5693362496114244,0.5266666666666666,0.17765778445231706
0.9967168057077076,4.551000372205307,4,15,8.0,1.1716858957858742,11.366641595496894,0.7307368637110017,100.0,0.5844955183094643,0.5333333333333333,0.1696911039007455
1.168156867255855,5.511596485067121,4,17,9.0,1.190008516216523,7.662222664627702,0.7389833442465021,104.33333333333333,0.5844551790984878,0.5066666666666667,0.22030771305260777
0.9532032846969238,3.338159865562952,4,15,8.333333333333334,1.1714569063165874,6.226007733003339,0.7032128686995357,99.66666666666667,0.6833458620789647,0.51,0.07906107460105316
1.3358484096991154,6.52310750135538,4,15,8.166666666666666,1.1943941485121077,15.479692147579307,0.669652053199588,99.0,0.609793047971916,0.5433333333333333,0.15726945464865894
1.2122385845549055,4.831196441126369,4,16,8.833333333333334,1.2062335870722671,7.538287582284717,0.6734584210290627,100.0,0.6093647002323623,0.5433333333333333,0.1878835342067794
0.9451298673302391,3.056723838336118,4,17,8.5,1.195144067884535,18.977151579763525,0.7875000000000001,102.5,0.5874490875275612,0.5333333333333333,0.1714514367649601
0.9344859714438796,3.2297451992841024,4,15,8.5,1.1885933317161463,4.646179967148446,0.6975579463130225,100.0,0.6330024279500134,0.5033333333333333,0.11316898255325203
0.9448803153106167,3.8064315642806164,4,16,8.833333333333334,1.1786400258941265,14.302363940100285,0.6731809990083949,99.66666666666667,0.7224376477089776,0.59,0.051767787626164075
1.2250183168610422,7.85476826731395,4,15,8.333333333333334,1.1355671701048478,19.52477659237975,0.7859357855064166,114.0,0.47337437283184397,0.49,0.3269299987293121
0.9772762252944887,2.9834541827682073,4,16,8.166666666666666,1.1681703042261162,9.574633874689722,0.7537404015245347,99.66666666666667,0.5698972956234956,0.5033333333333333,0.13970193553350052
0.8756446083180244,3.796499679915922,4,16,8.833333333333334,1.176416688214407,15.865447794162876,0.6905921441900688,101.0,0.5767580517696165,0.5766666666666667,0.18337729782611678
1.2277568825092486,5.36477595316555,4,15,8.333333333333334,1.1887693771760397,3.931138246777052,0.6778044551153795,101.5,0.5734599418833798,0.51,0.20780315798614069
0.9914043947741462,3.6842093463133168,4,14,7.833333333333333,1.159115685393182,10.013994350870702,0.6611884823787559,98.0,0.6167811205532765,0.5433333333333333,0.18055924290853664
1.2432992092462627,5.912301050626799,4,16,8.666666666666666,1.2057099349314082,5.754696431388162,0.6760816326530611,99.66666666666667,0.7115028293274782,0.5833333333333334,0.08073784708392473
0.9968413118989995,4.044858157537308,4,14,7.5,1.1411751445440517,8.144983536314522,0.6720463945333572,99.5,0.5015519027218188,0.5533333333333333,0.2705354277513068
1.0154294164344129,3.968792562937951,4,15,8.166666666666666,1.16767371585102,19.322347228973353,0.7598349567099567,96.25,0.5459110876245944,0.5333333333333333,0.2845943634790735
0.878587632835536,3.4379018359887907,4,16,8.5,1.1896600053564403,8.434311224489797,0.7079621767121766,98.25,0.6750353861130749,0.5333333333333333,0.15717278680207492
0.9191351662268148,2.8240324291208663,4,15,7.666666666666667,1.1611539933204793,11.121590691120485,0.7220673635307783,100.66666666666667,0.6464302872443692,0.5333333333333333,0.17433366650598092
1.1905007797607796,5.2022072824994865,4,16,8.5,1.2235316079417744,18.40341179769866,0.7657283580435116,103.0,0.6456753920541898,0.5066666666666667,0.17058190089558745
0.8507675122692537,2.80206043713694,4,17,8.5,1.207405295853899,0.43956777855669793,0.6336237553342816,95.0,0.6466318147013373,0.5066666666666667,0.006670007131034605
1.068119872739414,4.59937134763471,4,15,8.166666666666666,1.147273437497468,2.952357150373569,0.7289863392069751,99.4,0.6175886943273595,0.48,0.1632791718299973
1.2929544211864068,7.04470142222004,4,16,8.833333333333334,1.1837991180037417,13.86392811296534,0.7913980752405948,106.0,0.6134663925621916,0.5,0.11243367036045426
1.2086880747393371,6.109643767781177,4,15,8.333333333333334,1.1471992180410902,9.01077223635974,0.7458609271523179,102.5,0.486726378242382,0.49666666666666665,0.29435349270578853
1.0487768681301148,3.9428478639713567,4,18,9.0,1.2011316434597588,5.475995018565245,0.6502941700837939,97.0,0.6215465947729213,0.5266666666666666,0.06185877866432832
1.1853686797572773,6.38503151193753,4,14,7.833333333333333,1.1400804203954908,3.762142894206253,0.6415228607009429,96.0,0.5997220595998369,0.5133333333333333,0.0888090904092933
1.1606869981318657,5.621606134428559,4,15,8.166666666666666,1.180981465613878,3.122731376830476,0.6783018787832481,99.33333333333333,0.5961754183152368,0.5266666666666666,0.14912033663100355
1.0046182109144248,4.809563133469375,4,16,8.5,1.173308549059376,18.086122455115657,0.8033140507465412,105.66666666666667,0.5753807701322604,0.5033333333333333,0.19205021727888383
1.135396845257378,4.7650692865066375,4,16,8.166666666666666,1.1539361323464654,16.771089265093323,0.7180217279477544,101.0,0.523683469621676,0.54,0.27383871449373665
1.1124709002784101,4.864015153037707,4,15,8.333333333333334,1.1730650851113613,5.300238353217035,0.7331278705291577,100.0,0.6342242367467739,0.5033333333333333,0.15598678563523494
0.8696740856291302,2.718300507641914,4,17,8.833333333333334,1.1901160743732466,5.2949248862520175,0.7163264419556232,100.25,0.6641846383559188,0.4866666666666667,0.16353461565558747
0.9884475003921762,3.958380411536537,4,15,8.333333333333334,1.1639236993283018,10.156284984998432,0.7353416630315709,98.6,0.549968016343903,0.5433333333333333,0.2716291436631356
0.8645119790792426,3.2353253497118355,4,16,8.5,1.1862499873228913,6.657779574446241,0.7057291666666667,96.0,0.5269183667335077,0.52,0.2681660413835957
0.9422109826141416,3.886774685149487,4,15,8.333333333333334,1.1904318581912257,2.86790792882983,0.745325022497458,100.8,0.6924016807791158,0.5633333333333334,0.11902836791408
0.7723285832533916,2.4321061529547983,4,16,8.666666666666666,1.1836294627542943,7.2968490878938645,0.7391869918699188,101.0,0.5428230757368498,0.5,0.3095457752563985
1.3042197278133087,6.591360318171845,4,14,7.666666666666667,1.1430725948049327,11.491517630301772,0.7068053274949827,95.66666666666667,0.5446175474581135,0.58,0.2500296302440901
0.9299943643485129,3.175359599854849,4,16,8.166666666666666,1.1695743512986347,16.396877201078826,0.7420068672155113,100.33333333333333,0.5867563998436139,0.5366666666666666,0.20684194386307375
0.9081282958512893,3.2295816521344065,4,15,8.166666666666666,1.1694962212114481,3.1463069715975545,0.6934489133679335,103.33333333333333,0.6171938342973795,0.5466666666666666,0.1756020182261202
1.2902693095476403,7.335274678073553,4,15,7.833333333333333,1.1471687195136404,15.93737296174172,0.6809702335245494,100.0,0.4542313911278638,0.5633333333333334,0.341440660779323
1.1276063413791932,4.748723239559784,4,14,8.0,1.17254018879887,11.2559854379239,0.6457137733142038,95.5,0.47677271598607623,0.5466666666666666,0.2778793026544934
1.22692619180505,5.2080848698651065,4,16,8.666666666666666,1.215412700661344,12.41523949022226,0.732824427480916,96.0,0.521438103624366,0.5633333333333334,0.18568819310877205
1.3781208217687504,9.318700193738902,4,15,8.0,1.1354428476207366,13.945937868898952,0.672729778145239,98.0,0.5271074230328826,0.59,0.20678460390296582
0.8082385837283494,3.197529046792371,4,16,8.166666666666666,1.1944360896225172,9.323759122737687,0.7223267025992994,97.0,0.5237321292201361,0.5466666666666666,0.27294411616992376
0.9998517559876599,3.939248701956764,4,15,8.166666666666666,1.1683192119282062,8.520717364128032,0.6495151704723178,96.5,0.5234921909715292,0.5366666666666666,0.26985119623898357
1.1036944068972159,4.8266812887624875,4,16,8.166666666666666,1.142071157723348,7.534631663490653,0.6258385484669757,92.5,0.5126330084997656,0.5566666666666666,0.21177133012101768
0.9993884743702652,4.603041691607251,4,16,8.0,1.1875493162362298,9.846586260120565,0.7186151295170826,97.0,0.6291181821620523,0.5133333333333333,0.15718021173705699
0.9541058702628358,3.4519820764399727,4,16,8.166666666666666,1.1599676595947963,5.126946158412318,0.6975132934037044,100.0,0.6222082803183989,0.5133333333333333,0.19978324154948823
0.9575330985469195,3.6077376171516886,4,15,8.5,1.1800236831947077,11.95589181803187,0.7118010716464727,97.5,0.603770675448535,0.57,0.1443678973922874
0.9917951620689853,3.2948025241680954,4,15,7.666666666666667,1.1824463223387913,10.21853486806443,0.710691823899371,113.0,0.5170611751933823,0.47,0.2416176128662395
1.276332647736462,6.198101172669755,4,13,7.333333333333333,1.1463311371560412,3.646676126521445,0.6953008823237831,99.0,0.5074714795213064,0.4866666666666667,0.25661655763322533
1.2246508686561854,6.4859957668997295,4,14,7.833333333333333,1.1251803713672046,7.2049461469009195,0.6809050170946231,97.0,0.4990652217937693,0.5266666666666666,0.2703592660325263
1.4112149624711847,8.952966652387278,4,15,8.166666666666666,1.142801818087323,7.654673326986922,0.6894528229758589,98.0,0.6391871494809129,0.5166666666666667,0.09211549355214477
0.9168069430168675,3.356453909781742,4,16,8.833333333333334,1.1895056882908313,16.592043491858163,0.7903981264637002,103.5,0.437097141341147,0.5333333333333333,0.334861562478094
1.1832083370030557,5.152374321280678,4,15,7.833333333333333,1.1450298841128606,19.84093140051179,0.7748659916617033,101.0,0.5332625033545115,0.5133333333333333,0.2491694601400719
1.0487126984989936,4.05119029410974,4,16,8.666666666666666,1.1937632974961332,4.274460824139519,0.6834652083055445,96.33333333333333,0.6271397891258299,0.51,0.13936780221024403
1.3079428865648233,6.201880328757705,4,16,8.5,1.1646308294793462,16.845507812047636,0.7876453675769062,108.66666666666667,0.48753618364708085,0.48333333333333334,0.3296562254067069
0.8817272923611493,2.9274952951729243,4,18,9.0,1.2060076897928778,3.246348002958581,0.655448717948718,98.0,0.6387718989910169,0.52,0.0796461231648189
0.8011036570255522,3.7793161889082683,4,15,8.333333333333334,1.1703273640082572,3.952047239620785,0.6531021572472812,97.5,0.5702295484405053,0.5266666666666666,0.09598673796378754
1.1359328713265602,5.456516460710125,4,16,8.666666666666666,1.1909531322712088,3.8564206240711014,0.6987179487179487,109.0,0.6145862032830134,0.48,0.1530971813180917
0.9420272245571447,3.1902338989341454,4,16,8.666666666666666,1.1995403085166203,10.208033435843749,0.7136540600667409,99.0,0.5143357480757902,0.5166666666666667,0.11592148694936943
1.1106532838919205,4.776038193075702,4,17,8.5,1.1652027829923473,7.8046769762458545,0.6564039408866995,96.5,0.5624449570235406,0.58,0.18683399594128836
1.1352919441689562,4.497621902932779,4,14,7.666666666666667,1.137316595670206,7.873899112968347,0.7050359712230215,98.0,0.5183521028933641,0.5366666666666666,0.13743211646602238
1.0869964317446636,4.830183804983153,4,14,8.0,1.1628551742497648,3.4943769412835053,0.6669642857142857,99.5,0.5429521412961964,0.5333333333333333,0.18186128355925169
0.9735679421618922,3.690867784999958,4,14,7.833333333333333,1.1603350774965462,5.371685533709383,0.7005769373377827,98.66666666666667,0.5423288894772709,0.5166666666666667,0.13729682234373541
1.1723670202705394,5.908557139579268,4,17,8.333333333333334,1.1961236700307356,16.36052051790725,0.7740830755634114,104.5,0.5062818424803813,0.5133333333333333,0.27209302986088524
